total,2,100,10,"tensor(22.0464, device='cuda:0')",0.7592,0.9408,0.9664,0.9792,0.9832,0.9844,0.9848,0.9852,0.9864,0.9868,0.9872,0.9876
dynamic,2,100,10,"tensor(22.0464, device='cuda:0')",0.5628,0.8404,0.9056,0.9508,0.966,0.974,0.9788,0.982,0.9844,0.986,0.9872,0.9876,0.9896,0.9908,0.9924,0.9968,0.9984,0.9984,0.9992,0.9996,0.9996,0.9996,1.0
total,2,100,30,"tensor(11.2724, device='cuda:0')",0.5008,0.5996,0.61,0.6132,0.6152,0.6152,0.616,0.6168,0.6168,0.6172,0.6172,0.6172
dynamic,2,100,30,"tensor(11.2724, device='cuda:0')",0.1404,0.2728,0.3368,0.3964,0.4492,0.484,0.5104,0.5348,0.5604,0.58,0.6008,0.6172,0.6328,0.6456,0.6592,0.802,0.8516,0.8888,0.9208,0.9472,0.9696,0.9892,1.0
total,2,100,50,"tensor(7.2960, device='cuda:0')",0.342,0.4096,0.4152,0.4192,0.4204,0.4204,0.4204,0.4208,0.4212,0.4216,0.4216,0.4216
dynamic,2,100,50,"tensor(7.2960, device='cuda:0')",0.122,0.2184,0.2548,0.2904,0.316,0.3364,0.3564,0.3708,0.3824,0.3968,0.4092,0.4216,0.4364,0.446,0.4588,0.6188,0.6908,0.7536,0.816,0.8684,0.914,0.9556,1.0
total,2,100,60,"tensor(6.2128, device='cuda:0')",0.3152,0.3684,0.3736,0.3752,0.3756,0.3756,0.3756,0.376,0.376,0.376,0.376,0.376
dynamic,2,100,60,"tensor(6.2128, device='cuda:0')",0.048,0.1024,0.134,0.1804,0.216,0.2492,0.2692,0.2904,0.3192,0.3368,0.3548,0.376,0.3996,0.4112,0.4264,0.62,0.7084,0.778,0.8396,0.8916,0.9328,0.9672,1.0
