dynamic,10,8,4,"tensor(18.4775, device='cuda:0')",0.08091414453366276,0.16429894996911673,0.2804200123533045,0.3378628783199506,0.4329833230389129,0.4830142063001853,0.58307597282273,0.6151945645460161,0.6788140827671402,0.6849907350216183,0.7084620135886349,0.7208153180975911,0.7226683137739345,0.7350216182828907,0.7387276096355775,0.7442865966646078,0.7486102532427424,0.7492279184681903,0.7510809141445337,0.7510809141445337,0.7510809141445337,0.7554045707226683,0.7554045707226683,0.7554045707226683,0.7554045707226683
total,10,8,4,"tensor(18.4775, device='cuda:0')",0.2285361334156887,0.25880172946263125,0.2804200123533045
dynamic,10,8,2,"tensor(18.4775, device='cuda:0')",0.08091414453366276,0.16429894996911673,0.2804200123533045,0.3378628783199506,0.4329833230389129,0.4830142063001853,0.58307597282273,0.6151945645460161,0.6788140827671402,0.6849907350216183,0.7084620135886349,0.7208153180975911,0.7226683137739345,0.7350216182828907,0.7387276096355775,0.7442865966646078,0.7486102532427424,0.7492279184681903,0.7510809141445337,0.7510809141445337,0.7510809141445337,0.7554045707226683,0.7554045707226683,0.7554045707226683,0.7554045707226683
total,10,8,2,"tensor(18.4775, device='cuda:0')",0.1432983323038913,0.16429894996911673
