10,0.8756319514661274,"tensor(18.2857, device='cuda:0')","tensor(21.4179, device='cuda:0')","tensor(25.2857, device='cuda:0')","tensor(21.6032, device='cuda:0')","tensor(23.8154, device='cuda:0')","tensor(24.4706, device='cuda:0')","tensor(26.0545, device='cuda:0')","tensor(22.6346, device='cuda:0')","tensor(20.6038, device='cuda:0')","tensor(24.7465, device='cuda:0')","tensor(21.2537, device='cuda:0')","tensor(21.3393, device='cuda:0')","tensor(18.8730, device='cuda:0')","tensor(22.5000, device='cuda:0')","tensor(22.9306, device='cuda:0')","tensor(21.5000, device='cuda:0')","tensor(20.8710, device='cuda:0')","tensor(21.1333, device='cuda:0')","tensor(20.4310, device='cuda:0')","tensor(23.7121, device='cuda:0')","tensor(23.3051, device='cuda:0')","tensor(21.9180, device='cuda:0')","tensor(21.1475, device='cuda:0')","tensor(21.7581, device='cuda:0')","tensor(22.0423, device='cuda:0')","tensor(20.6719, device='cuda:0')","tensor(23.6229, device='cuda:0')","tensor(22.3380, device='cuda:0')","tensor(22.6094, device='cuda:0')","tensor(21.2083, device='cuda:0')","tensor(22.1277, device='cuda:0')","tensor(23.1695, device='cuda:0')"
S,error_bar,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32
20,0.8786653185035389,0.15873015873015872,0.22388059701492538,0.3968253968253968,0.7777777777777778,0.8923076923076924,0.8235294117647058,0.9818181818181818,0.9615384615384616,0.9433962264150944,0.9577464788732394,0.9402985074626866,0.9285714285714286,0.9365079365079365,0.9107142857142857,0.9583333333333334,0.9571428571428572,0.967741935483871,1.0,0.9827586206896551,0.9848484848484849,0.9661016949152542,0.9836065573770492,0.9836065573770492,0.9516129032258065,1.0,0.984375,0.9672131147540983,0.9859154929577465,0.984375,0.9375,0.9574468085106383,0.8135593220338984
20,0.8786653185035389,"tensor(8.7937, device='cuda:0')","tensor(12.6567, device='cuda:0')","tensor(15.7778, device='cuda:0')","tensor(16.3333, device='cuda:0')","tensor(17.2000, device='cuda:0')","tensor(19.3971, device='cuda:0')","tensor(17.7091, device='cuda:0')","tensor(16.7692, device='cuda:0')","tensor(15.4906, device='cuda:0')","tensor(19.3380, device='cuda:0')","tensor(16.9254, device='cuda:0')","tensor(17.9107, device='cuda:0')","tensor(14.3968, device='cuda:0')","tensor(16.5536, device='cuda:0')","tensor(17.8333, device='cuda:0')","tensor(17.8143, device='cuda:0')","tensor(15.9194, device='cuda:0')","tensor(17.4333, device='cuda:0')","tensor(16.0172, device='cuda:0')","tensor(18.9697, device='cuda:0')","tensor(17.6102, device='cuda:0')","tensor(17.0984, device='cuda:0')","tensor(15.9016, device='cuda:0')","tensor(15.3710, device='cuda:0')","tensor(17.1268, device='cuda:0')","tensor(15.8750, device='cuda:0')","tensor(18.2295, device='cuda:0')","tensor(16.4648, device='cuda:0')","tensor(17.7500, device='cuda:0')","tensor(17.9792, device='cuda:0')","tensor(17.8511, device='cuda:0')","tensor(17.8814, device='cuda:0')"
S,error_bar,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32
30,0.8872598584428716,0.20634920634920634,0.1791044776119403,0.42857142857142855,0.7142857142857143,0.8461538461538461,0.8676470588235294,0.9090909090909091,0.9807692307692307,0.9433962264150944,0.9577464788732394,0.9701492537313433,0.9642857142857143,0.9682539682539683,0.9642857142857143,0.9722222222222222,1.0,1.0,1.0,1.0,0.9696969696969697,0.9830508474576272,0.9836065573770492,1.0,0.9838709677419355,1.0,0.984375,0.9836065573770492,1.0,1.0,0.9583333333333334,0.9148936170212766,0.8305084745762712
30,0.8872598584428716,"tensor(8.3810, device='cuda:0')","tensor(9.5075, device='cuda:0')","tensor(11.5556, device='cuda:0')","tensor(14.5556, device='cuda:0')","tensor(14.5231, device='cuda:0')","tensor(17.5000, device='cuda:0')","tensor(14.4727, device='cuda:0')","tensor(13.6731, device='cuda:0')","tensor(13.3396, device='cuda:0')","tensor(15.5915, device='cuda:0')","tensor(13.2985, device='cuda:0')","tensor(13.9107, device='cuda:0')","tensor(12.5714, device='cuda:0')","tensor(14.4464, device='cuda:0')","tensor(14.3750, device='cuda:0')","tensor(14.5286, device='cuda:0')","tensor(13.6452, device='cuda:0')","tensor(14.3667, device='cuda:0')","tensor(12.3276, device='cuda:0')","tensor(15.8333, device='cuda:0')","tensor(14.8136, device='cuda:0')","tensor(14.8689, device='cuda:0')","tensor(13.9180, device='cuda:0')","tensor(12.7097, device='cuda:0')","tensor(13.0986, device='cuda:0')","tensor(13.1562, device='cuda:0')","tensor(15.8525, device='cuda:0')","tensor(12.6761, device='cuda:0')","tensor(15.0938, device='cuda:0')","tensor(14.7500, device='cuda:0')","tensor(15.5106, device='cuda:0')","tensor(13.6271, device='cuda:0')"
S,error_bar,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32
1,0.9565217391304348,0.5555555555555556,0.6865671641791045,0.7936507936507936,0.9365079365079365,0.9538461538461539,0.9852941176470589,0.9636363636363636,0.9615384615384616,0.9811320754716981,0.9859154929577465,1.0,0.9821428571428571,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9859154929577465,1.0,1.0,0.9574468085106383,0.9152542372881356
1,0.9565217391304348,"tensor(28.9841, device='cuda:0')","tensor(28.6567, device='cuda:0')","tensor(29.7937, device='cuda:0')","tensor(29.3016, device='cuda:0')","tensor(29.5231, device='cuda:0')","tensor(29.7941, device='cuda:0')","tensor(28.9636, device='cuda:0')","tensor(27.5769, device='cuda:0')","tensor(27.2453, device='cuda:0')","tensor(29.6620, device='cuda:0')","tensor(29.3881, device='cuda:0')","tensor(27.6786, device='cuda:0')","tensor(27.3175, device='cuda:0')","tensor(28.8214, device='cuda:0')","tensor(28.9028, device='cuda:0')","tensor(28.0714, device='cuda:0')","tensor(30.3226, device='cuda:0')","tensor(28.6500, device='cuda:0')","tensor(28.7069, device='cuda:0')","tensor(29.3030, device='cuda:0')","tensor(28.6610, device='cuda:0')","tensor(28.4754, device='cuda:0')","tensor(28.1967, device='cuda:0')","tensor(28.7581, device='cuda:0')","tensor(29.4085, device='cuda:0')","tensor(28.7031, device='cuda:0')","tensor(29.1639, device='cuda:0')","tensor(28.2113, device='cuda:0')","tensor(28.7031, device='cuda:0')","tensor(28.6042, device='cuda:0')","tensor(29.6383, device='cuda:0')","tensor(28.9661, device='cuda:0')"
S,error_bar,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32
10,0.8872598584428716,0.23809523809523808,0.34328358208955223,0.3492063492063492,0.7301587301587301,0.8923076923076924,0.9264705882352942,0.9272727272727272,0.9038461538461539,0.9811320754716981,0.9436619718309859,0.9402985074626866,1.0,1.0,0.9285714285714286,0.9861111111111112,0.9857142857142858,0.9838709677419355,0.9666666666666667,0.9827586206896551,0.9696969696969697,0.9491525423728814,0.9672131147540983,0.9672131147540983,0.9838709677419355,0.971830985915493,0.984375,1.0,0.9577464788732394,0.953125,0.9583333333333334,0.9148936170212766,0.864406779661017
10,0.8872598584428716,"tensor(15.9524, device='cuda:0')","tensor(20.2537, device='cuda:0')","tensor(21.8095, device='cuda:0')","tensor(21.3968, device='cuda:0')","tensor(23.0308, device='cuda:0')","tensor(24.1765, device='cuda:0')","tensor(24., device='cuda:0')","tensor(22.1923, device='cuda:0')","tensor(19.9434, device='cuda:0')","tensor(24.1690, device='cuda:0')","tensor(21.2090, device='cuda:0')","tensor(21.3393, device='cuda:0')","tensor(18.8571, device='cuda:0')","tensor(21.8750, device='cuda:0')","tensor(23.0417, device='cuda:0')","tensor(21.4857, device='cuda:0')","tensor(20.5645, device='cuda:0')","tensor(21.0833, device='cuda:0')","tensor(20.4828, device='cuda:0')","tensor(23.3030, device='cuda:0')","tensor(22.5424, device='cuda:0')","tensor(21.9180, device='cuda:0')","tensor(20.9672, device='cuda:0')","tensor(21.6774, device='cuda:0')","tensor(21.5775, device='cuda:0')","tensor(20.5938, device='cuda:0')","tensor(23.4754, device='cuda:0')","tensor(21.6197, device='cuda:0')","tensor(22.3281, device='cuda:0')","tensor(20.7708, device='cuda:0')","tensor(21.9787, device='cuda:0')","tensor(21.6610, device='cuda:0')"
S,error_bar,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32
5,0.9009100101112234,0.2222222222222222,0.2537313432835821,0.38095238095238093,0.7301587301587301,0.8461538461538461,0.9705882352941176,0.9454545454545454,0.9615384615384616,1.0,0.9859154929577465,1.0,0.9464285714285714,1.0,0.9285714285714286,0.9861111111111112,1.0,1.0,0.9833333333333333,1.0,0.9848484848484849,0.9661016949152542,0.9836065573770492,0.9836065573770492,0.9838709677419355,1.0,0.984375,1.0,1.0,1.0,0.9791666666666666,1.0,0.8983050847457628
5,0.9009100101112234,"tensor(25.0794, device='cuda:0')","tensor(22.8657, device='cuda:0')","tensor(24.0635, device='cuda:0')","tensor(24.2698, device='cuda:0')","tensor(25.6769, device='cuda:0')","tensor(27.1471, device='cuda:0')","tensor(25.8182, device='cuda:0')","tensor(25.5962, device='cuda:0')","tensor(23.9057, device='cuda:0')","tensor(25.9859, device='cuda:0')","tensor(26.0448, device='cuda:0')","tensor(23.6071, device='cuda:0')","tensor(22.4921, device='cuda:0')","tensor(24.9821, device='cuda:0')","tensor(25.1111, device='cuda:0')","tensor(23.9429, device='cuda:0')","tensor(25.3548, device='cuda:0')","tensor(26.1000, device='cuda:0')","tensor(23.3276, device='cuda:0')","tensor(26.8333, device='cuda:0')","tensor(25.3898, device='cuda:0')","tensor(23.5902, device='cuda:0')","tensor(24.0656, device='cuda:0')","tensor(25.1774, device='cuda:0')","tensor(25.3521, device='cuda:0')","tensor(23.1094, device='cuda:0')","tensor(26.0000, device='cuda:0')","tensor(24.9718, device='cuda:0')","tensor(25.3750, device='cuda:0')","tensor(24.7917, device='cuda:0')","tensor(24.3191, device='cuda:0')","tensor(25.9492, device='cuda:0')"
S,error_bar,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32
40,0.8822042467138523,0.1111111111111111,0.13432835820895522,0.4126984126984127,0.7301587301587301,0.8461538461538461,0.8970588235294118,0.9090909090909091,0.9230769230769231,0.9811320754716981,0.9859154929577465,0.9850746268656716,0.9464285714285714,0.9523809523809523,0.9642857142857143,0.9722222222222222,0.9714285714285714,0.9838709677419355,0.9666666666666667,1.0,0.9696969696969697,0.9830508474576272,0.9672131147540983,1.0,0.9838709677419355,0.9859154929577465,0.984375,0.9836065573770492,1.0,0.984375,0.9791666666666666,1.0,0.8305084745762712
40,0.8822042467138523,"tensor(4.0794, device='cuda:0')","tensor(8.7313, device='cuda:0')","tensor(12.0794, device='cuda:0')","tensor(13.0000, device='cuda:0')","tensor(11.1077, device='cuda:0')","tensor(15.3088, device='cuda:0')","tensor(12.0545, device='cuda:0')","tensor(10.8462, device='cuda:0')","tensor(11.5849, device='cuda:0')","tensor(13.0845, device='cuda:0')","tensor(11.9552, device='cuda:0')","tensor(11.2679, device='cuda:0')","tensor(9.8254, device='cuda:0')","tensor(11.4821, device='cuda:0')","tensor(12.8056, device='cuda:0')","tensor(12.6857, device='cuda:0')","tensor(11.0161, device='cuda:0')","tensor(12.9167, device='cuda:0')","tensor(10.7759, device='cuda:0')","tensor(11.9848, device='cuda:0')","tensor(11.5593, device='cuda:0')","tensor(11.7377, device='cuda:0')","tensor(12.0656, device='cuda:0')","tensor(10.2903, device='cuda:0')","tensor(11.2254, device='cuda:0')","tensor(11.6875, device='cuda:0')","tensor(13.3607, device='cuda:0')","tensor(10.4789, device='cuda:0')","tensor(11.7500, device='cuda:0')","tensor(13.1875, device='cuda:0')","tensor(13.2128, device='cuda:0')","tensor(10.5932, device='cuda:0')"
