dynamic,10,2,20,17.464484249536753,0.0012353304508956147,0.0018529956763434219,0.004941321803582459,0.014206300185299567,0.026559604694255712,0.03644224830142063,0.04941321803582458,0.06547251389746757,0.07350216182828907,0.08338480543545398,0.09882643607164916,0.10562075355157505,0.11488573193329216,0.1278567016676961,0.13712168004941322,0.1457689932056825,0.2804200123533045,0.34342186534898084,0.4119827053736875,0.4793082149474985
dynamic,10,2,20,17.464484249536753,0.0024706609017912293,0.005558987029030266,0.012353304508956145,0.019147621988882025,0.035206917850525016,0.053119209388511425,0.06361951822112415,0.0759728227300803,0.08770846201358863,0.09697344039530574,0.10932674490426189,0.12291537986411365,0.13094502779493514,0.14144533662754788,0.14823965410747375,0.16182828906732552,0.3137739345274861,0.3736874613959234,0.44657195799876465,0.49598517603458925
dynamic,10,2,20,17.464484249536753,0.0037059913526868438,0.009882643607164917,0.015441630636195183,0.027177269919703522,0.043854231006794316,0.062384187770228534,0.07906114885731934,0.09450277949351452,0.10623841877702285,0.11550339715873996,0.12909203211859172,0.14082767140210006,0.15132798023471278,0.16491661519456455,0.17356392835083384,0.19209388511426806,0.35701050030883263,0.423100679431748,0.48672019765287217,0.5441630636195183
dynamic,10,2,20,17.464484249536753,0.008647313156269302,0.011117974058060531,0.02038295243977764,0.03891290920321186,0.0592958616429895,0.08400247066090179,0.10500308832612724,0.1278567016676961,0.14206300185299567,0.1624459542927733,0.1766522544780729,0.1945645460160593,0.2038295243977764,0.22112415071031502,0.2359481161210624,0.25138974675725756,0.4150710315009265,0.4898085237801112,0.5521927115503397,0.6009882643607165
dynamic,10,2,20,17.464484249536753,0.008029647930821495,0.01173563928350834,0.021618282890673256,0.03150092649783817,0.051266213712168,0.08214947498455837,0.10500308832612724,0.12044471896232242,0.13835701050030882,0.15626930203829525,0.1704756022235948,0.18221124150710316,0.1933292155651637,0.2038295243977764,0.2217418159357628,0.23224212476837555,0.4126003705991353,0.4811612106238419,0.5429277331686226,0.60284126003706
dynamic,10,2,20,17.464484249536753,0.008647313156269302,0.012353304508956145,0.02038295243977764,0.03211859172328598,0.06300185299567634,0.08338480543545398,0.10685608400247067,0.12168004941321804,0.13773934527486104,0.14823965410747375,0.16615194564546015,0.18591723285979,0.20197652872143299,0.21556516368128475,0.2266831377393453,0.2384187770228536,0.41321803582458305,0.48672019765287217,0.5521927115503397,0.6084002470660902
dynamic,10,2,20,17.464484249536753,0.0067943174799258805,0.01173563928350834,0.022235948116121063,0.04138357010500309,0.06794317479925881,0.09203211859172329,0.1099444101297097,0.1266213712168005,0.14144533662754788,0.1605929586164299,0.169857936998147,0.1933292155651637,0.20568252007411983,0.22235948116121063,0.23656578134651018,0.24891908585546635,0.4144533662754787,0.49413218035824585,0.5571340333539222,0.612106238418777
dynamic,10,2,20,17.464484249536753,0.0037059913526868438,0.008029647930821495,0.021618282890673256,0.034589252625077206,0.06114885731933292,0.08647313156269303,0.10870907967881409,0.12970969734403953,0.14762198888202593,0.1612106238418777,0.17603458925262508,0.19209388511426806,0.2038295243977764,0.21680049413218036,0.2291537986411365,0.2458307597282273,0.4237183446571958,0.4916615194564546,0.5540457072266831,0.6151945645460161
dynamic,10,2,20,17.464484249536753,0.00926497838171711,0.014823965410747375,0.030265596046942556,0.044471896232242125,0.07473749227918468,0.10376775787523163,0.13341568869672638,0.15503397158739962,0.18097591105620753,0.20012353304508956,0.21556516368128475,0.23224212476837555,0.24706609017912293,0.2575663990117356,0.272390364422483,0.2865966646077826,0.45398394070413833,0.5305744286596664,0.5904879555281037,0.6380481778875849
dynamic,10,2,20,17.464484249536753,0.014206300185299567,0.019147621988882025,0.03829524397776405,0.06114885731933292,0.10685608400247067,0.13032736256948735,0.1612106238418777,0.1766522544780729,0.1945645460160593,0.21432983323038912,0.23656578134651018,0.25386040765904877,0.2711550339715874,0.2890673255095738,0.3069796170475602,0.3224212476837554,0.49351451513279804,0.5639283508338481,0.6127239036442248,0.6646077825818406
