dynamic,10,10.43732057416268,0.08,0.12267942583732057,0.1833492822966507,0.2166507177033493,0.23751196172248804,0.24401913875598086,0.2558851674641148,0.26066985645933016,0.26851674641148326,0.27636363636363637,0.2851674641148325,0.2907177033492823,0.29626794258373207,0.304688995215311,0.3125358851674641,0.317511961722488,0.4444019138755981,0.5230622009569378,0.5931100478468899,0.6610526315789473
total,10,10,10.43732057416268,0.07291866028708134,0.11674641148325358,0.1860287081339713,0.2166507177033493
total,10,5,10.43732057416268,0.07923444976076555,0.12287081339712919,0.1833492822966507
total,10,5,10.43732057416268,0.07923444976076555,0.12287081339712919,0.1833492822966507
total,10,10,10.43732057416268,0.07291866028708134,0.11674641148325358,0.1860287081339713,0.2166507177033493
total,10,5,10.43732057416268,0.07923444976076555,0.12287081339712919,0.1833492822966507
total,10,5,10.43732057416268,0.07923444976076555,0.12287081339712919,0.1833492822966507
total,10,10,10.43732057416268,0.07291866028708134,0.11674641148325358,0.1860287081339713,0.2166507177033493
total,10,10,10.43732057416268,0.07291866028708134,0.11674641148325358,0.1860287081339713,0.2166507177033493
total,10,20,10.43732057416268,0.06832535885167464,0.11330143540669857,0.18449760765550238,0.2214354066985646,0.23751196172248804
total,10,20,10.43732057416268,0.06832535885167464,0.11330143540669857,0.18449760765550238,0.2214354066985646,0.23751196172248804
dynamic,20,10.042105263157895,0.08440191387559809,0.1320574162679426,0.20421052631578948,0.24574162679425837,0.27598086124401916,0.28382775119617226,0.29416267942583735,0.29894736842105263,0.3054545454545455,0.31311004784688995,0.32267942583732057,0.3278468899521531,0.332822966507177,0.3410526315789474,0.3488995215311005,0.3534928229665072,0.4773205741626794,0.5469856459330144,0.6162679425837321,0.6834449760765551
total,20,10,10.042105263157895,0.08382775119617225,0.13339712918660288,0.209377990430622,0.24574162679425837
total,10,5,10.43732057416268,0.07923444976076555,0.12287081339712919,0.1833492822966507
total,10,5,10.43732057416268,0.07923444976076555,0.12287081339712919,0.1833492822966507
total,20,5,10.042105263157895,0.08937799043062201,0.14143540669856458,0.20421052631578948
total,20,5,10.042105263157895,0.08937799043062201,0.14143540669856458,0.20421052631578948
total,10,10,10.43732057416268,0.07291866028708134,0.11674641148325358,0.1860287081339713,0.2166507177033493
total,20,10,10.042105263157895,0.08382775119617225,0.13339712918660288,0.209377990430622,0.24574162679425837
total,10,10,10.43732057416268,0.07291866028708134,0.11674641148325358,0.1860287081339713,0.2166507177033493
total,20,10,10.042105263157895,0.08382775119617225,0.13339712918660288,0.209377990430622,0.24574162679425837
total,10,20,10.43732057416268,0.06832535885167464,0.11330143540669857,0.18449760765550238,0.2214354066985646,0.23751196172248804
total,20,20,10.042105263157895,0.08038277511961722,0.12688995215311005,0.2091866028708134,0.25301435406698564,0.27598086124401916
total,10,20,10.43732057416268,0.06832535885167464,0.11330143540669857,0.18449760765550238,0.2214354066985646,0.23751196172248804
total,20,20,10.042105263157895,0.08038277511961722,0.12688995215311005,0.2091866028708134,0.25301435406698564,0.27598086124401916
