total,10,2,20,17.34651019147622,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
total,10,2,20,17.34651019147622,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
total,10,2,20,19.181593576281657,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
total,10,2,20,22.812847436689314,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
total,10,2,20,27.912291537986412,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
total,10,2,20,30.768375540457072,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
total,10,2,20,31.0,0.38542310067943175,0.41815935762816553,0.4397776405188388,0.4434836318715256,0.4434836318715256
