total,2,100,0.7472,0.9316,0.9676,0.9832,0.9868,0.9888,0.99,0.9904,0.9908,0.992,0.9924,0.9924
dynamic,2,100,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,10,0.7244,0.8888,0.908
dynamic,2,10,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,30,0.7428,0.9248,0.9556,0.9676,0.9696
dynamic,2,30,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,50,0.7456,0.9288,0.9632,0.9768,0.98,0.9816,0.9832
dynamic,2,50,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,80,0.7468,0.9308,0.9668,0.982,0.9856,0.9876,0.9888,0.9892,0.99,0.9904
dynamic,2,80,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,100,0.7472,0.9316,0.9676,0.9832,0.9868,0.9888,0.99,0.9904,0.9908,0.992,0.9924,0.9924
dynamic,2,100,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,130,0.7476,0.9316,0.9676,0.9836,0.9872,0.9896,0.9908,0.9916,0.9928,0.9936,0.9948,0.9952,0.996,0.996,0.996
dynamic,2,130,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
total,2,300,0.7476,0.9316,0.9676,0.9836,0.988,0.9908,0.992,0.9924,0.994,0.994,0.9952,0.9956,0.9956,0.996,0.9968,0.998
dynamic,2,300,0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,0.9948,0.9948,0.996,0.998,0.9996,0.9996,0.9996,0.9996,1.0,1.0,1.0
