dynamic,5,6,80,"tensor(20.3528, device='cuda:0')",0.04854368932038835,0.061488673139158574,0.13268608414239483,0.21359223300970873,0.3365695792880259,0.3883495145631068,0.4368932038834951,0.48220064724919093,0.5501618122977346,0.5792880258899676,0.5954692556634305,0.6343042071197411,0.6634304207119741
dynamic,5,6,70,"tensor(20.3528, device='cuda:0')",0.04854368932038835,0.061488673139158574,0.13268608414239483,0.21359223300970873,0.3365695792880259,0.3883495145631068,0.4368932038834951,0.48220064724919093,0.5501618122977346,0.5792880258899676,0.5954692556634305,0.6343042071197411,0.6634304207119741
dynamic,5,6,90,"tensor(20.3528, device='cuda:0')",0.04854368932038835,0.061488673139158574,0.13268608414239483,0.21359223300970873,0.3365695792880259,0.3883495145631068,0.4368932038834951,0.48220064724919093,0.5501618122977346,0.5792880258899676,0.5954692556634305,0.6343042071197411,0.6634304207119741
dynamic,5,6,100,"tensor(20.3528, device='cuda:0')",0.04854368932038835,0.061488673139158574,0.13268608414239483,0.21359223300970873,0.3365695792880259,0.3883495145631068,0.4368932038834951,0.48220064724919093,0.5501618122977346,0.5792880258899676,0.5954692556634305,0.6343042071197411,0.6634304207119741
total,5,6,80,"tensor(20.3528, device='cuda:0')",0.3106796116504854,0.3786407766990291,0.42394822006472493,0.44660194174757284,0.47896440129449835,0.49514563106796117,0.5145631067961165,0.5339805825242718,0.5566343042071198,0.5728155339805825,0.5954692556634305
total,5,6,90,"tensor(20.3528, device='cuda:0')",0.343042071197411,0.4110032362459547,0.4563106796116505,0.47572815533980584,0.5080906148867314,0.5339805825242718,0.540453074433657,0.5566343042071198,0.5825242718446602,0.6019417475728155,0.6181229773462783,0.6343042071197411
dynamic,5,8,1,"tensor(20.5243, device='cuda:0')",0.012944983818770227,0.022653721682847898,0.08414239482200647,0.18122977346278318,0.3042071197411003,0.3786407766990291,0.4336569579288026,0.5016181229773463,0.5728155339805825,0.6084142394822006,0.6310679611650486,0.6666666666666666,0.6957928802588996
dynamic,5,8,2,"tensor(20.5243, device='cuda:0')",0.012944983818770227,0.022653721682847898,0.08414239482200647,0.18122977346278318,0.3042071197411003,0.3786407766990291,0.4336569579288026,0.5016181229773463,0.5728155339805825,0.6084142394822006,0.6310679611650486,0.6666666666666666,0.6957928802588996
total,5,8,1,"tensor(20.5243, device='cuda:0')",0.012944983818770227
total,5,8,2,"tensor(20.5243, device='cuda:0')",0.019417475728155338,0.022653721682847898
dynamic,5,8,5,"tensor(20.5243, device='cuda:0')",0.012944983818770227,0.022653721682847898,0.08414239482200647,0.18122977346278318,0.3042071197411003,0.3786407766990291,0.4336569579288026,0.5016181229773463,0.5728155339805825,0.6084142394822006,0.6310679611650486,0.6666666666666666,0.6957928802588996
total,5,8,5,"tensor(20.5243, device='cuda:0')",0.05501618122977346,0.061488673139158574,0.08414239482200647
dynamic,5,8,20,"tensor(20.5243, device='cuda:0')",0.012944983818770227,0.022653721682847898,0.08414239482200647,0.18122977346278318,0.3042071197411003,0.3786407766990291,0.4336569579288026,0.5016181229773463,0.5728155339805825,0.6084142394822006,0.6310679611650486,0.6666666666666666,0.6957928802588996
dynamic,5,8,10,"tensor(20.5243, device='cuda:0')",0.012944983818770227,0.022653721682847898,0.08414239482200647,0.18122977346278318,0.3042071197411003,0.3786407766990291,0.4336569579288026,0.5016181229773463,0.5728155339805825,0.6084142394822006,0.6310679611650486,0.6666666666666666,0.6957928802588996
dynamic,5,8,30,"tensor(20.5243, device='cuda:0')",0.012944983818770227,0.022653721682847898,0.08414239482200647,0.18122977346278318,0.3042071197411003,0.3786407766990291,0.4336569579288026,0.5016181229773463,0.5728155339805825,0.6084142394822006,0.6310679611650486,0.6666666666666666,0.6957928802588996
total,5,8,20,"tensor(20.5243, device='cuda:0')",0.18770226537216828,0.21359223300970873,0.2459546925566343,0.2686084142394822,0.3042071197411003
total,5,8,10,"tensor(20.5243, device='cuda:0')",0.11974110032362459,0.12944983818770225,0.16181229773462782,0.18122977346278318
total,5,8,30,"tensor(20.5243, device='cuda:0')",0.2168284789644013,0.2621359223300971,0.29449838187702265,0.313915857605178,0.3559870550161812,0.3786407766990291
dynamic,1,6,2,"tensor(25.3981, device='cuda:0')",0.10355987055016182,0.1262135922330097,0.21359223300970873,0.3074433656957929,0.4110032362459547,0.5016181229773463,0.5663430420711975,0.6084142394822006,0.627831715210356,0.6504854368932039,0.7055016181229773,0.7443365695792881,0.7669902912621359
dynamic,1,6,40,"tensor(25.3981, device='cuda:0')",0.10355987055016182,0.1262135922330097,0.21359223300970873,0.3074433656957929,0.4110032362459547,0.5016181229773463,0.5663430420711975,0.6084142394822006,0.627831715210356,0.6504854368932039,0.7055016181229773,0.7443365695792881,0.7669902912621359
dynamic,1,6,10,"tensor(25.3981, device='cuda:0')",0.10355987055016182,0.1262135922330097,0.21359223300970873,0.3074433656957929,0.4110032362459547,0.5016181229773463,0.5663430420711975,0.6084142394822006,0.627831715210356,0.6504854368932039,0.7055016181229773,0.7443365695792881,0.7669902912621359
dynamic,1,6,20,"tensor(25.3981, device='cuda:0')",0.10355987055016182,0.1262135922330097,0.21359223300970873,0.3074433656957929,0.4110032362459547,0.5016181229773463,0.5663430420711975,0.6084142394822006,0.627831715210356,0.6504854368932039,0.7055016181229773,0.7443365695792881,0.7669902912621359
