0.582,0.85,0.908,10,2
0.5816,0.85,0.908,0.95,0.9696,0.9756,0.9832,0.988,0.9896,0.9904,0.9916,0.9924,100,2
0.532,0.7996,0.8808,0.9248,0.9468,0.962,0.9716,0.9764,0.9816,0.9836,0.988,0.9924,100,2
0.532,0.7996,0.8808,0.9248,0.9468,0.962,0.9716,0.9764,0.9816,0.9836,0.988,0.9924,100,2
0.532,0.7996,0.8808,0.9248,0.9468,0.962,0.9716,0.9764,0.9816,0.9836,0.988,0.9924,100,2
